id,publication_year
https://openalex.org/W100000298,1998
https://openalex.org/W1000003029,2011
https://openalex.org/W1000003121,2008
https://openalex.org/W1000003237,2011
https://openalex.org/W1000003243,2011
https://openalex.org/W1000003247,2011
https://openalex.org/W100000325,1999
https://openalex.org/W1000003276,2009
https://openalex.org/W1000003278,2011
https://openalex.org/W1000003482,2000
https://openalex.org/W1000003490,2006
https://openalex.org/W1000003507,2012
https://openalex.org/W1000003532,2008
https://openalex.org/W1000003631,2013
https://openalex.org/W100000365,2009
https://openalex.org/W1000003670,1997
https://openalex.org/W1000003743,2011
https://openalex.org/W100000375,1968
https://openalex.org/W1000003849,1999
https://openalex.org/W1000003881,1990
https://openalex.org/W100000389,1958
https://openalex.org/W1000003901,1997
https://openalex.org/W1000003958,2013
https://openalex.org/W100000396,2007
https://openalex.org/W1000004011,1991
https://openalex.org/W1000004037,2012
https://openalex.org/W100000407,2013
https://openalex.org/W1000004081,2000
https://openalex.org/W1000004102,2003
https://openalex.org/W1000004208,2003
https://openalex.org/W1000004263,2014
https://openalex.org/W1000004342,1996
https://openalex.org/W1000004386,2003
https://openalex.org/W1000004406,2010
https://openalex.org/W1000004427,2000
https://openalex.org/W100000446,2000
https://openalex.org/W1000004480,1985
https://openalex.org/W1000004518,2007
https://openalex.org/W1000004519,1989
https://openalex.org/W100000453,2008
https://openalex.org/W1000004563,2013
https://openalex.org/W100000460,1998
https://openalex.org/W1000004619,1997
https://openalex.org/W1000004853,2010
https://openalex.org/W1000004864,2012
https://openalex.org/W1000004903,2015
https://openalex.org/W1000004935,2008
https://openalex.org/W100000505,1989
https://openalex.org/W1000005110,2014
https://openalex.org/W1000005185,2012
https://openalex.org/W1000005187,2002
https://openalex.org/W100000521,2011
https://openalex.org/W1000005445,2006
https://openalex.org/W1000005446,1987
https://openalex.org/W1000005512,1991
https://openalex.org/W100000552,1989
https://openalex.org/W1000005528,1997
https://openalex.org/W1000005569,2010
https://openalex.org/W1000005598,2012
https://openalex.org/W1000005626,2011
https://openalex.org/W1000005650,2001
https://openalex.org/W1000005652,2007
https://openalex.org/W1000005687,2009
https://openalex.org/W1000005753,2009
https://openalex.org/W1000005824,2003
https://openalex.org/W1000005861,2013
https://openalex.org/W1000005900,2000
https://openalex.org/W1000005909,1999
https://openalex.org/W1000005930,1989
https://openalex.org/W1000005941,2014
https://openalex.org/W1000005982,1972
https://openalex.org/W1000005998,2008
https://openalex.org/W100000600,1990
https://openalex.org/W100000602,1937
https://openalex.org/W1000006125,1998
https://openalex.org/W100000620,2012
https://openalex.org/W100000625,1980
https://openalex.org/W1000006336,2007
https://openalex.org/W1000006395,1997
https://openalex.org/W1000006495,1997
https://openalex.org/W1000006505,2012
https://openalex.org/W1000006593,2012
https://openalex.org/W1000006621,2007
https://openalex.org/W1000006623,2010
https://openalex.org/W1000006653,2014
https://openalex.org/W1000006654,1996
https://openalex.org/W1000006677,2014
https://openalex.org/W1000006697,1960
https://openalex.org/W1000006715,2002
https://openalex.org/W1000006796,2012
https://openalex.org/W1000006914,2014
https://openalex.org/W100000694,2010
https://openalex.org/W1000006948,1994
https://openalex.org/W100000697,2007
https://openalex.org/W1000007020,2012
https://openalex.org/W1000007105,2005
https://openalex.org/W1000007130,1997
https://openalex.org/W1000007228,2011
https://openalex.org/W1000007243,2012
https://openalex.org/W1000007258,1995
https://openalex.org/W10000073,2008
https://openalex.org/W1000007319,2004
https://openalex.org/W1000007326,2005
https://openalex.org/W1000007331,2004
https://openalex.org/W1000007405,1993
https://openalex.org/W1000007439,2013
https://openalex.org/W1000007447,2005
https://openalex.org/W1000007464,1977
https://openalex.org/W1000007496,1994
https://openalex.org/W1000007612,2012
https://openalex.org/W1000007641,2003
https://openalex.org/W1000007653,2010
https://openalex.org/W1000007695,2003
https://openalex.org/W1000007758,2009
https://openalex.org/W1000007774,1989
https://openalex.org/W1000007777,2012
https://openalex.org/W10000079,2010
https://openalex.org/W1000008036,1997
https://openalex.org/W1000008154,2004
https://openalex.org/W100000816,2009
https://openalex.org/W1000008183,2010
https://openalex.org/W1000008281,1999
https://openalex.org/W100000832,1991
https://openalex.org/W1000008352,2000
https://openalex.org/W1000008382,2004
https://openalex.org/W1000008429,1999
https://openalex.org/W100000846,1996
https://openalex.org/W1000008483,1982
https://openalex.org/W1000008520,2011
https://openalex.org/W1000008524,2008
https://openalex.org/W100000860,2014
https://openalex.org/W1000008611,2011
https://openalex.org/W1000008637,1996
https://openalex.org/W1000008642,2015
https://openalex.org/W1000008727,1997
https://openalex.org/W1000008744,1998
https://openalex.org/W1000008799,2000
https://openalex.org/W1000008834,2014
https://openalex.org/W1000008854,2013
https://openalex.org/W1000008890,1998
https://openalex.org/W1000008907,2007
https://openalex.org/W1000008926,2004
https://openalex.org/W1000008938,2006
https://openalex.org/W1000009085,2011
https://openalex.org/W1000009130,2009
https://openalex.org/W100000914,1973
https://openalex.org/W100000919,2002
https://openalex.org/W1000009215,1993
https://openalex.org/W1000009219,2012
https://openalex.org/W1000009308,2008
https://openalex.org/W1000009384,2013
https://openalex.org/W1000009413,2006
https://openalex.org/W1000009432,1997
https://openalex.org/W1000009475,2008
https://openalex.org/W100000949,2003
https://openalex.org/W1000009507,2012
https://openalex.org/W1000009543,2010
https://openalex.org/W100000956,2000
https://openalex.org/W1000009618,2006
https://openalex.org/W1000009627,1992
https://openalex.org/W1000009675,2007
https://openalex.org/W1000009740,1977
https://openalex.org/W1000009805,2002
https://openalex.org/W1000009855,2007
https://openalex.org/W100000988,2008
https://openalex.org/W1000009887,1997
https://openalex.org/W100000993,2009
https://openalex.org/W1000010036,1999
https://openalex.org/W1000010051,2003
https://openalex.org/W1000010068,2011
https://openalex.org/W1000010129,2013
https://openalex.org/W1000010178,2011
https://openalex.org/W1000010184,2014
https://openalex.org/W1000010212,2004
https://openalex.org/W1000010214,1989
https://openalex.org/W1000010217,2005
https://openalex.org/W1000010447,1999
https://openalex.org/W1000010485,2000
https://openalex.org/W1000010520,2015
https://openalex.org/W1000010535,2012
https://openalex.org/W100001058,2017
https://openalex.org/W1000010614,2003
https://openalex.org/W1000010641,2009
https://openalex.org/W1000010770,1999
https://openalex.org/W1000010775,2006
https://openalex.org/W1000010780,2013
https://openalex.org/W1000010802,1999
https://openalex.org/W100001087,2011
https://openalex.org/W1000010953,2003
https://openalex.org/W1000011007,2012
https://openalex.org/W1000011047,2014
https://openalex.org/W100001107,2014
https://openalex.org/W100001108,1994
https://openalex.org/W100001109,1987
https://openalex.org/W1000011137,2014
https://openalex.org/W1000011309,2010
https://openalex.org/W1000011346,2005
https://openalex.org/W1000011428,2014
https://openalex.org/W1000011520,2012
https://openalex.org/W1000011631,1939
https://openalex.org/W1000011649,2012
https://openalex.org/W1000011653,2007
https://openalex.org/W1000011689,2003
https://openalex.org/W100001177,2010
https://openalex.org/W100001184,1989
https://openalex.org/W1000011906,2002
https://openalex.org/W1000011982,2015
https://openalex.org/W1000012059,1996
https://openalex.org/W1000012094,2003
https://openalex.org/W1000012110,2012
https://openalex.org/W1000012203,1921
https://openalex.org/W1000012285,1988
https://openalex.org/W1000012299,1999
https://openalex.org/W100001231,2012
https://openalex.org/W100001234,2017
https://openalex.org/W1000012380,2015
https://openalex.org/W1000012392,2001
https://openalex.org/W1000012405,2008
https://openalex.org/W1000012407,2011
https://openalex.org/W1000012451,2013
https://openalex.org/W1000012492,2009
https://openalex.org/W100001250,1983
https://openalex.org/W1000012509,2003
https://openalex.org/W100001257,2007
https://openalex.org/W1000012583,1993
https://openalex.org/W1000012589,2011
https://openalex.org/W1000012689,2011
https://openalex.org/W1000012697,1999
https://openalex.org/W1000012751,1949
https://openalex.org/W100001278,1986
https://openalex.org/W1000012805,2010
https://openalex.org/W1000012829,2015
https://openalex.org/W1000012860,2004
https://openalex.org/W1000012874,2014
https://openalex.org/W100001288,2012
https://openalex.org/W1000012911,1986
https://openalex.org/W1000012940,2006
https://openalex.org/W1000013001,1996
https://openalex.org/W100001303,2004
https://openalex.org/W1000013077,1996
https://openalex.org/W1000013192,2006
https://openalex.org/W1000013241,2014
https://openalex.org/W1000013286,1967
https://openalex.org/W100001334,2009
https://openalex.org/W1000013390,2010
https://openalex.org/W1000013398,1991
https://openalex.org/W1000013417,2014
https://openalex.org/W100001345,1971
https://openalex.org/W1000013453,2008
https://openalex.org/W1000013496,2011
https://openalex.org/W100001351,2008
https://openalex.org/W1000013561,1997
https://openalex.org/W1000013583,2006
https://openalex.org/W1000013727,2001
https://openalex.org/W1000013796,2002
https://openalex.org/W1000013827,2012
https://openalex.org/W1000013832,2003
https://openalex.org/W100001384,2001
https://openalex.org/W1000013859,2011
https://openalex.org/W1000013928,2010
https://openalex.org/W1000013976,1999
https://openalex.org/W1000013986,2004
https://openalex.org/W1000013995,2009
https://openalex.org/W1000014163,2011
https://openalex.org/W1000014183,1965
https://openalex.org/W1000014210,2011
https://openalex.org/W1000014249,2010
https://openalex.org/W10000143,2013
https://openalex.org/W1000014364,2002
https://openalex.org/W1000014399,2007
https://openalex.org/W1000014460,2005
https://openalex.org/W1000014490,2014
https://openalex.org/W1000014594,2015
https://openalex.org/W100001460,2013
https://openalex.org/W1000014622,2005
https://openalex.org/W1000014680,2012
https://openalex.org/W1000014687,2006
https://openalex.org/W1000014712,2002
https://openalex.org/W1000014724,1997
https://openalex.org/W1000014789,2010
https://openalex.org/W100001480,2012
https://openalex.org/W1000014831,2007
https://openalex.org/W1000014832,2013
https://openalex.org/W1000014842,2004
https://openalex.org/W1000014864,1997
https://openalex.org/W1000014894,2011
https://openalex.org/W1000014919,1950
https://openalex.org/W1000014926,1997
https://openalex.org/W1000014964,2008
https://openalex.org/W1000014965,2014
https://openalex.org/W1000015014,2010
https://openalex.org/W100001502,1984
https://openalex.org/W1000015054,2006
https://openalex.org/W1000015099,2008
https://openalex.org/W1000015101,2008
https://openalex.org/W1000015181,2005
https://openalex.org/W1000015190,2001
https://openalex.org/W1000015219,2011
https://openalex.org/W1000015238,1997
https://openalex.org/W100001526,2023
https://openalex.org/W1000015296,2012
https://openalex.org/W1000015331,1994
https://openalex.org/W1000015333,1837
https://openalex.org/W100001534,2003
https://openalex.org/W1000015361,1992
https://openalex.org/W1000015476,1979
https://openalex.org/W1000015521,2005
https://openalex.org/W1000015545,1994
https://openalex.org/W1000015580,2002
https://openalex.org/W1000015681,1996
https://openalex.org/W1000015719,2004
https://openalex.org/W1000015724,2002
https://openalex.org/W1000015726,2005
https://openalex.org/W1000015727,2013
https://openalex.org/W1000015741,2012
https://openalex.org/W1000015768,2011
https://openalex.org/W1000015794,2007
https://openalex.org/W1000015796,2012
https://openalex.org/W1000015805,2010
https://openalex.org/W1000015830,2013
https://openalex.org/W1000015926,1997
https://openalex.org/W1000015943,1998
https://openalex.org/W1000015956,1976
https://openalex.org/W1000015963,2010
https://openalex.org/W1000016051,2005
https://openalex.org/W1000016065,1997
https://openalex.org/W1000016137,2003
https://openalex.org/W1000016147,2008
https://openalex.org/W1000016186,2013
https://openalex.org/W1000016210,2012
https://openalex.org/W1000016354,2010
https://openalex.org/W1000016355,2004
https://openalex.org/W1000016384,1998
https://openalex.org/W1000016391,2003
https://openalex.org/W10000164,1998
https://openalex.org/W1000016411,2014
https://openalex.org/W1000016420,2011
https://openalex.org/W1000016463,2006
https://openalex.org/W1000016500,1993
https://openalex.org/W1000016547,2011
https://openalex.org/W1000016574,2010
https://openalex.org/W1000016582,2011
https://openalex.org/W1000016606,2002
https://openalex.org/W1000016657,2002
https://openalex.org/W1000016661,2010
https://openalex.org/W1000016712,2010
https://openalex.org/W1000016762,2004
https://openalex.org/W1000016914,2006
https://openalex.org/W1000016935,2005
https://openalex.org/W1000016958,2004
https://openalex.org/W1000017014,2013
https://openalex.org/W1000017066,2011
https://openalex.org/W1000017067,1996
https://openalex.org/W1000017077,2013
https://openalex.org/W100001711,2006
https://openalex.org/W1000017112,2000
https://openalex.org/W1000017140,2012
https://openalex.org/W1000017167,1975
https://openalex.org/W1000017189,2008
https://openalex.org/W100001730,2004
https://openalex.org/W1000017305,2013
https://openalex.org/W1000017364,2001
https://openalex.org/W1000017427,2008
https://openalex.org/W100001743,2015
https://openalex.org/W1000017482,2008
https://openalex.org/W1000017512,2009
https://openalex.org/W1000017539,2013
https://openalex.org/W1000017579,2001
https://openalex.org/W1000017651,2010
https://openalex.org/W1000017653,2014
https://openalex.org/W1000017668,1998
https://openalex.org/W1000017677,2008
https://openalex.org/W1000017715,2013
https://openalex.org/W100001772,1969
https://openalex.org/W1000017728,2010
https://openalex.org/W1000017786,2010
https://openalex.org/W1000017806,2006
https://openalex.org/W100001797,1974
https://openalex.org/W1000017977,2009
https://openalex.org/W1000017982,2008
https://openalex.org/W1000017995,2012
https://openalex.org/W1000018143,2012
https://openalex.org/W1000018157,2004
https://openalex.org/W1000018165,2012
https://openalex.org/W1000018171,2014
https://openalex.org/W1000018174,2015
https://openalex.org/W1000018177,1984
https://openalex.org/W1000018198,2013
https://openalex.org/W1000018222,2012
https://openalex.org/W1000018224,2010
https://openalex.org/W100001823,2010
https://openalex.org/W1000018237,2012
https://openalex.org/W1000018293,2009
https://openalex.org/W100001832,2013
https://openalex.org/W1000018321,1988
https://openalex.org/W1000018369,1979
https://openalex.org/W1000018381,2011
https://openalex.org/W1000018382,1992
https://openalex.org/W1000018412,2004
https://openalex.org/W1000018547,2004
https://openalex.org/W1000018682,2013
https://openalex.org/W1000018692,2011
https://openalex.org/W1000018695,2004
https://openalex.org/W1000018701,2013
https://openalex.org/W1000018703,1993
https://openalex.org/W1000018765,1997
https://openalex.org/W1000018802,2010
https://openalex.org/W1000018814,2011
https://openalex.org/W100001888,2002
https://openalex.org/W1000018889,2013
https://openalex.org/W1000018981,2011
https://openalex.org/W1000019012,2008
https://openalex.org/W100001903,2010
https://openalex.org/W1000019056,2012
https://openalex.org/W1000019066,2009
https://openalex.org/W1000019098,2009
https://openalex.org/W1000019123,2010
https://openalex.org/W1000019141,2017
https://openalex.org/W1000019144,2011
https://openalex.org/W1000019151,2008
https://openalex.org/W1000019224,2010
https://openalex.org/W1000019238,2015
https://openalex.org/W1000019259,2012
https://openalex.org/W100001926,2002
https://openalex.org/W1000019428,2004
https://openalex.org/W1000019470,1998
https://openalex.org/W1000019478,1989
https://openalex.org/W100001948,2012
https://openalex.org/W1000019486,2010
https://openalex.org/W1000019536,2012
https://openalex.org/W1000019608,2015
https://openalex.org/W1000019666,2004
https://openalex.org/W1000019765,1991
https://openalex.org/W1000019767,2008
https://openalex.org/W100001977,2006
https://openalex.org/W1000019785,1998
https://openalex.org/W1000019808,2006
https://openalex.org/W1000019813,2014
https://openalex.org/W1000019910,2009
https://openalex.org/W100002005,2005
https://openalex.org/W100002010,1978
https://openalex.org/W1000020173,2012
https://openalex.org/W100002021,1972
https://openalex.org/W1000020211,2007
https://openalex.org/W1000020247,2010
https://openalex.org/W1000020278,2014
https://openalex.org/W100002036,2008
https://openalex.org/W1000020548,2000
https://openalex.org/W1000020563,2014
https://openalex.org/W1000020564,2005
https://openalex.org/W1000020603,2011
https://openalex.org/W1000020642,2012
https://openalex.org/W1000020657,2013
https://openalex.org/W1000020684,1995
https://openalex.org/W1000020743,2011
https://openalex.org/W1000020869,2015
https://openalex.org/W1000020948,1983
https://openalex.org/W1000020972,2001
https://openalex.org/W1000021007,2014
https://openalex.org/W1000021029,1993
https://openalex.org/W100002104,2010
https://openalex.org/W1000021106,2013
https://openalex.org/W100002112,2012
https://openalex.org/W1000021208,2014
https://openalex.org/W1000021271,2013
https://openalex.org/W1000021297,1998
https://openalex.org/W1000021382,2005
https://openalex.org/W1000021462,1987
https://openalex.org/W1000021626,2012
https://openalex.org/W100002172,2000
https://openalex.org/W1000021746,1985
https://openalex.org/W1000021750,2012
https://openalex.org/W1000021768,1997
https://openalex.org/W100002177,1982
https://openalex.org/W1000021788,1989
https://openalex.org/W1000021853,2000
https://openalex.org/W100002187,2005
https://openalex.org/W1000021881,2006
https://openalex.org/W1000021892,2012
https://openalex.org/W100002191,1997
https://openalex.org/W1000021970,2007
https://openalex.org/W1000022001,2006
https://openalex.org/W1000022023,2013
https://openalex.org/W1000022026,2005
https://openalex.org/W1000022051,2013
https://openalex.org/W1000022074,1998
https://openalex.org/W1000022083,2012
https://openalex.org/W1000022105,2004
https://openalex.org/W1000022195,2014
https://openalex.org/W1000022206,2010
https://openalex.org/W1000022243,2010
https://openalex.org/W1000022252,2007
https://openalex.org/W1000022281,1993
https://openalex.org/W1000022296,2006
https://openalex.org/W1000022315,2012
https://openalex.org/W1000022330,1974
https://openalex.org/W1000022379,2013
https://openalex.org/W1000022388,2005
https://openalex.org/W100002239,2011
https://openalex.org/W1000022444,2011
https://openalex.org/W1000022473,2013
https://openalex.org/W1000022522,2002
https://openalex.org/W1000022539,2006
https://openalex.org/W1000022693,2012
https://openalex.org/W1000022707,2009
https://openalex.org/W1000022717,2012
https://openalex.org/W1000022830,2014
https://openalex.org/W1000022874,1979
https://openalex.org/W1000022888,1994
https://openalex.org/W10000229,2009
https://openalex.org/W1000023004,2000
https://openalex.org/W1000023012,2013
https://openalex.org/W1000023063,1996
https://openalex.org/W1000023083,2010
https://openalex.org/W1000023103,1969
https://openalex.org/W1000023114,2003
https://openalex.org/W1000023267,2007
https://openalex.org/W1000023389,2003
https://openalex.org/W1000023441,2012
https://openalex.org/W1000023591,2010
https://openalex.org/W1000023671,2005
https://openalex.org/W100002372,1998
https://openalex.org/W1000023733,1997
https://openalex.org/W100002384,2009
https://openalex.org/W1000023908,2001
https://openalex.org/W1000023934,2006
https://openalex.org/W1000023947,2013
https://openalex.org/W100002395,2020
https://openalex.org/W1000023992,2010
https://openalex.org/W1000024063,1997
https://openalex.org/W1000024071,2001
https://openalex.org/W1000024119,2006
https://openalex.org/W1000024148,2014
https://openalex.org/W1000024308,2000
https://openalex.org/W1000024337,2011
https://openalex.org/W1000024373,2004
https://openalex.org/W1000024404,1999
https://openalex.org/W1000024413,2015
https://openalex.org/W100002443,1984
https://openalex.org/W1000024536,2013
https://openalex.org/W100002459,2008
https://openalex.org/W1000024624,1992
https://openalex.org/W1000024696,2011
https://openalex.org/W1000024724,1996
https://openalex.org/W100002473,2000
https://openalex.org/W1000024770,2012
https://openalex.org/W1000024803,2013
https://openalex.org/W1000024819,2008
https://openalex.org/W100002483,2002
https://openalex.org/W100002485,1973
https://openalex.org/W100002487,2009
https://openalex.org/W1000024922,2010
https://openalex.org/W1000024961,2010
https://openalex.org/W1000024967,2008
https://openalex.org/W1000024984,2013
https://openalex.org/W1000024995,1998
https://openalex.org/W1000025135,2004
https://openalex.org/W1000025136,2008
https://openalex.org/W1000025177,2001
https://openalex.org/W1000025214,2008
https://openalex.org/W1000025277,2008
https://openalex.org/W100002529,2005
https://openalex.org/W100002544,2010
https://openalex.org/W1000025473,1983
https://openalex.org/W1000025490,2001
https://openalex.org/W100002552,2011
https://openalex.org/W1000025635,2005
https://openalex.org/W1000025655,2010
https://openalex.org/W1000025685,1996
https://openalex.org/W1000025696,1994
https://openalex.org/W1000025732,1991
https://openalex.org/W100002577,1919
https://openalex.org/W1000025857,2002
https://openalex.org/W1000025859,2013
https://openalex.org/W1000025866,2010
https://openalex.org/W1000025897,2012
https://openalex.org/W1000025954,2005
https://openalex.org/W1000025955,2005
https://openalex.org/W1000025959,2006
https://openalex.org/W1000025991,2013
https://openalex.org/W1000026022,2011
https://openalex.org/W100002604,2007
https://openalex.org/W1000026277,2014
https://openalex.org/W1000026291,2010
https://openalex.org/W1000026295,2011
https://openalex.org/W1000026383,2008
https://openalex.org/W1000026384,1986
https://openalex.org/W1000026460,2005
https://openalex.org/W1000026478,2012
https://openalex.org/W100002650,1986
https://openalex.org/W1000026562,2002
https://openalex.org/W1000026568,2001
https://openalex.org/W1000026579,2000
https://openalex.org/W1000026583,2007
https://openalex.org/W100002660,2005
https://openalex.org/W1000026613,2011
https://openalex.org/W1000026725,2008
https://openalex.org/W100002674,2011
https://openalex.org/W1000026752,2002
https://openalex.org/W1000026795,2002
https://openalex.org/W1000026847,2007
https://openalex.org/W1000026856,1996
https://openalex.org/W1000026908,1971
https://openalex.org/W1000026981,2013
https://openalex.org/W1000027011,2000
https://openalex.org/W1000027122,2007
https://openalex.org/W100002715,2003
https://openalex.org/W1000027200,2013
https://openalex.org/W1000027208,1985
https://openalex.org/W1000027214,2011
https://openalex.org/W1000027379,1919
https://openalex.org/W100002740,1988
https://openalex.org/W1000027407,2001
https://openalex.org/W1000027408,2011
https://openalex.org/W1000027419,2008
https://openalex.org/W100002745,2007
https://openalex.org/W1000027553,1998
https://openalex.org/W1000027570,1993
https://openalex.org/W1000027574,2008
https://openalex.org/W1000027591,1990
https://openalex.org/W1000027606,1986
https://openalex.org/W1000027608,2007
https://openalex.org/W1000027625,2003
https://openalex.org/W1000027661,2010
https://openalex.org/W1000027779,2004
https://openalex.org/W1000027869,2014
https://openalex.org/W1000027932,2008
https://openalex.org/W1000027996,2014
https://openalex.org/W1000028060,2000
https://openalex.org/W1000028134,2008
https://openalex.org/W100002815,2011
https://openalex.org/W1000028217,2002
https://openalex.org/W100002822,1998
https://openalex.org/W1000028275,2012
https://openalex.org/W1000028279,1988
https://openalex.org/W1000028347,2007
https://openalex.org/W1000028348,2006
https://openalex.org/W1000028376,2004
https://openalex.org/W1000028423,2008
https://openalex.org/W1000028433,2013
https://openalex.org/W1000028512,2013
https://openalex.org/W1000028557,1993
https://openalex.org/W100002856,2011
https://openalex.org/W1000028565,2006
https://openalex.org/W1000028570,2004
https://openalex.org/W1000028618,2009
https://openalex.org/W1000028621,2007
https://openalex.org/W1000028710,1997
https://openalex.org/W1000028715,1995
https://openalex.org/W100002872,2011
https://openalex.org/W1000028747,2012
https://openalex.org/W1000028781,2001
https://openalex.org/W1000028837,2011
https://openalex.org/W1000028869,2000
https://openalex.org/W1000029019,2013
https://openalex.org/W1000029046,1997
https://openalex.org/W1000029084,1997
https://openalex.org/W1000029174,2013
https://openalex.org/W1000029175,2012
https://openalex.org/W1000029240,2012
https://openalex.org/W1000029267,2013
https://openalex.org/W1000029275,2012
https://openalex.org/W100002928,1999
https://openalex.org/W1000029282,2009
https://openalex.org/W1000029297,2012
https://openalex.org/W1000029353,2004
https://openalex.org/W100002937,2012
https://openalex.org/W100002941,2007
https://openalex.org/W1000029462,1998
https://openalex.org/W1000029471,2005
https://openalex.org/W1000029484,2011
https://openalex.org/W1000029520,2005
https://openalex.org/W1000029544,2013
https://openalex.org/W1000029548,2012
https://openalex.org/W1000029587,2013
https://openalex.org/W1000029596,1924
https://openalex.org/W1000029599,2013
https://openalex.org/W1000029605,1997
https://openalex.org/W1000029711,2010
https://openalex.org/W1000029718,2008
https://openalex.org/W100002973,2011
https://openalex.org/W1000029739,2003
https://openalex.org/W1000029800,1989
https://openalex.org/W100002985,1981
https://openalex.org/W1000029876,2009
https://openalex.org/W1000029884,1998
https://openalex.org/W1000029901,1995
https://openalex.org/W1000029905,2012
https://openalex.org/W100002993,1987
https://openalex.org/W1000029950,2009
https://openalex.org/W1000029981,2005
https://openalex.org/W1000029991,2009
https://openalex.org/W1000030008,2005
https://openalex.org/W1000030029,2013
https://openalex.org/W100003003,1955
https://openalex.org/W1000030035,1991
https://openalex.org/W1000030125,2014
https://openalex.org/W1000030153,2008
https://openalex.org/W1000030222,1990
https://openalex.org/W1000030349,2001
https://openalex.org/W10000304,2002
https://openalex.org/W1000030412,2013
https://openalex.org/W1000030423,2000
https://openalex.org/W1000030455,1985
https://openalex.org/W1000030475,2015
https://openalex.org/W100003053,2009
https://openalex.org/W1000030603,2013
https://openalex.org/W1000030648,1996
https://openalex.org/W1000030720,1997
https://openalex.org/W1000030748,1980
https://openalex.org/W1000030751,2010
https://openalex.org/W1000030788,2005
https://openalex.org/W1000030832,1999
https://openalex.org/W1000030849,2003
https://openalex.org/W1000030862,2011
https://openalex.org/W1000030894,1996
https://openalex.org/W1000030978,2006
https://openalex.org/W1000031042,2001
https://openalex.org/W1000031082,2011
https://openalex.org/W1000031104,2015
https://openalex.org/W1000031132,2009
https://openalex.org/W1000031138,2011
https://openalex.org/W1000031184,2010
https://openalex.org/W1000031201,2006
https://openalex.org/W1000031237,2006
https://openalex.org/W100003126,1999
https://openalex.org/W1000031281,2010
https://openalex.org/W1000031329,1989
https://openalex.org/W1000031393,1995
https://openalex.org/W1000031447,1974
https://openalex.org/W1000031472,1995
https://openalex.org/W1000031492,2012
https://openalex.org/W100003151,2003
https://openalex.org/W100003153,2012
https://openalex.org/W1000031585,2010
https://openalex.org/W100003161,2000
https://openalex.org/W1000031635,1993
https://openalex.org/W1000031639,2010
https://openalex.org/W1000031670,1996
https://openalex.org/W1000031673,2004
https://openalex.org/W1000031765,2009
https://openalex.org/W1000031767,1994
https://openalex.org/W1000031793,2006
https://openalex.org/W1000031813,2008
https://openalex.org/W1000031827,2014
https://openalex.org/W1000031860,1992
https://openalex.org/W1000031940,2001
https://openalex.org/W1000031946,1992
https://openalex.org/W1000032038,1990
https://openalex.org/W1000032082,2013
https://openalex.org/W1000032089,1953
https://openalex.org/W10000321,2011
https://openalex.org/W100003215,2013
https://openalex.org/W1000032188,2012
https://openalex.org/W1000032223,2008
https://openalex.org/W1000032232,2004
https://openalex.org/W1000032252,2001
https://openalex.org/W1000032293,2011
https://openalex.org/W1000032302,2000
https://openalex.org/W100003248,1981
